Second,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,0,cone direction,cone probability,0,0,,
312.716,3,-2.6,5.21,-9.73,-90.625,-8.5625,-3.5,-101.0625,-40,6.25,40.14270433,139.9876742,120.2579188,11.10151035,-248.4066042,204.380557,-92.78716117,11.33917986,0,0,0.312716,312.716,-92.78716117,-92.78716117
312.827,3,-2.98,8.81,-5.06,-5.8125,-10.3125,-3.625,-102.5625,-50.375,6.375,40.14270433,139.9876742,120.2579188,11.10151035,-243.8413945,204.380557,-88.22195144,10.58773347,0,0,0.312827,312.827,-88.22195144,-88.22195144
312.932,3,-2.73,10.48,-7.76,-147.3125,11.125,-22.4375,-102.25,-54.75,3.25,40.14270433,139.9876742,119.6481467,11.10151035,-241.8330735,204.380557,-86.21363054,13.32294637,0,0,0.312932,312.932,-86.21363054,-86.21363054
313.039,3,-2.04,5.89,-0.08,-54,8,-1.8125,-98.5625,-72.1875,-2.75,40.14270433,139.9876742,119.6160544,11.10151035,-233.7808297,204.380557,-78.16138666,6.233786971,0,0,0.313039,313.039,-78.16138666,-78.16138666
313.136,3,-4.25,10.84,-3.86,5.5625,12.0625,14.75,-92.5625,-74,-8.0625,40.14270433,139.9876742,119.2309546,11.10151035,-231.3590685,204.380557,-75.73962553,12.26652763,0,0,0.313136,313.136,-75.73962553,-75.73962553
313.23,3,-2.07,8.22,-4.44,-26.8125,-7.8125,-0.5,-112.5625,-80.6875,-6,40.14270433,139.9876742,116.535651,11.10151035,-234.366138,204.380557,-78.746695,9.569059515,0,0,0.31323,313.23,-78.746695,-78.746695
313.344,3,-1.61,14.34,-3.81,-137.3125,-12.25,-2.375,-122.5625,-76.25,-15.5625,40.14270433,139.9876742,115.894014,11.10151035,-238.1129529,204.380557,-82.49350986,14.92460385,0,0,0.313344,313.344,-82.49350986,-82.49350986
313.463,3,-2.61,0.18,2.71,6.8125,-12.4375,-3.5625,-95.25,-73,-28.6875,40.14270433,139.9876742,115.5411304,11.10151035,-232.5332929,204.380557,-76.9138499,3.76677581,0,0,0.313463,313.463,-76.9138499,-76.9138499
313.57,3,-2.85,5.64,0.79,-77.4375,14.3125,5.0625,1,-38.1875,45.75,40.14270433,139.9876742,117.786956,11.10151035,-178.4999623,204.380557,-22.88051933,6.368374989,0,0,0.31357,313.57,-22.88051933,-22.88051933
313.683,3,-2.45,10.53,-1.02,14.5625,10.3125,15.1875,9.1875,-33.6875,25.0625,40.14270433,139.9876742,116.2148276,11.10151035,-164.7448813,204.380557,-9.125438289,10.85927254,0,0,0.313683,313.683,-9.125438289,-9.125438289
313.787,3,-2.63,14.6,-1.35,-77.75,-13.5,-3.25,8.75,-31.875,34.375,40.14270433,139.9876742,114.5146271,11.10151035,-164.6498635,204.380557,-9.0304205,14.89628813,0,0,0.313787,313.787,-9.0304205,-9.0304205
313.865,3,-1.6,9.47,2.77,-109.9375,7.25,-2.25,9.5625,-42.1875,12,40.14270433,139.9876742,113.2957848,11.10151035,-167.2287574,204.380557,-11.60931443,9.995689071,0,0,0.313865,313.865,-11.60931443,-11.60931443
313.969,3,-2.34,2.97,4.21,-12,-4.6875,-7.875,19.5625,-27.75,9.75,40.14270433,139.9876742,113.1354213,11.10151035,-144.8178874,204.380557,10.80155558,5.658674757,0,0,0.313969,313.969,10.80155558,10.80155558
314.074,3,-3.29,10.13,6.38,-59.375,14.25,10.625,5.5,-35.1875,2.75,40.14270433,139.9876742,114.6108575,11.10151035,-171.1162364,204.380557,-15.49679339,12.4155306,0,0,0.314074,314.074,-15.49679339,-15.49679339
314.161,3,-2.82,9.03,3.86,-22.5625,-5.25,-0.9375,-25.5625,-43,5.375,40.14270433,139.9876742,113.648593,11.10151035,-210.7304988,204.380557,-55.1110558,10.21728438,0,0,0.314161,314.161,-55.1110558,-55.1110558
314.259,3,-1.52,3.57,6.38,-211.9375,-14.5625,3.1875,32.0625,-27,-30.875,40.14270433,139.9876742,109.5759825,11.10151035,-130.1009075,204.380557,25.51853546,7.467241793,0,0,0.314259,314.259,25.51853546,25.51853546
314.378,3,-3.61,5.19,7.1,23.1875,-5.0625,4.375,5.5,-33,-19.1875,40.14270433,139.9876742,111.0188529,11.10151035,-170.5376778,204.380557,-14.91823478,9.506744974,0,0,0.314378,314.378,-14.91823478,-14.91823478
314.497,3,-2.04,6.01,5.21,-14.5,-2.625,2.6875,-30.75,-25.5,-7.25,40.14270433,139.9876742,111.6601922,11.10151035,-230.3321589,204.380557,-74.71271587,8.211321453,0,0,0.314497,314.497,-74.71271587,-74.71271587
314.606,3,-2.05,6.35,8.96,-73.5625,5.375,-1.875,10.5625,-80.6875,-65.25,40.14270433,139.9876742,112.9109165,11.10151035,-172.5420311,204.380557,-16.92258807,11.17168743,0,0,0.314606,314.606,-16.92258807,-16.92258807
314.713,3,-3.33,9.22,6.63,-44.0625,9.25,4.5,-137.75,-62.875,-65.6875,40.14270433,139.9876742,111.0829851,11.10151035,-245.466013,204.380557,-89.84656998,11.83444971,0,0,0.314713,314.713,-89.84656998,-89.84656998
314.809,3,-1.7,6.25,6.64,-251.3125,-23.75,-1.9375,-14.875,-29.1875,-39,40.14270433,139.9876742,114.3863213,11.10151035,-207.0050272,204.380557,-51.38558418,9.275888098,0,0,0.314809,314.809,-51.38558418,-51.38558418
314.908,3,-2.1,-0.3,10.59,51.125,4.3125,-40.875,-147.75,-51.0625,-84.5625,40.14270433,139.9876742,115.7656913,11.10151035,-250.9348158,204.380557,-95.31537277,10.80037499,0,0,0.314908,314.908,-95.31537277,-95.31537277
315.007,3,-2.1,4.26,7.44,-12.6875,-9.0625,6.0625,-126.6875,-55.875,-83.75,40.14270433,139.9876742,116.9848203,11.10151035,-246.20032,204.380557,-90.58087698,8.826732125,0,0,0.315007,315.007,-90.58087698,-90.58087698
315.112,3,-1.58,4.07,9.58,-3.1875,-13.125,17.5625,-138.1875,-48.5,-76,40.14270433,139.9876742,116.439403,11.10151035,-250.6603341,204.380557,-95.04089106,10.52794852,0,0,0.315112,315.112,-95.04089106,-95.04089106
315.206,3,-2.73,1.56,10.37,-86.5625,4.0625,18.375,-140.75,-56.25,-82.0625,40.14270433,139.9876742,116.8564843,11.10151035,-248.216139,204.380557,-92.59669598,10.83620782,0,0,0.315206,315.206,-92.59669598,-92.59669598
315.294,3,-2.58,3.7,9.1,-34.875,12.5,1.6875,7.6875,-8.5,-39.0625,40.14270433,139.9876742,118.0757398,11.10151035,-137.8734385,204.380557,17.74600451,10.15659392,0,0,0.315294,315.294,17.74600451,17.74600451
315.425,3,-1.46,4.15,9.59,-4.6875,7.1875,-15.25,18.0625,5.5625,-41.6875,40.14270433,139.9876742,119.6481467,11.10151035,-72.88334062,204.380557,82.73610239,10.55093361,0,0,0.315425,315.425,82.73610239,82.73610239
315.533,3,-2.22,-0.4,9.74,-64.125,-3.375,-14.75,-17.875,-65.1875,-4.375,40.14270433,139.9876742,120.3542019,11.10151035,-195.3341089,204.380557,-39.71466585,9.997799758,0,0,0.315533,315.533,-39.71466585,-39.71466585
315.639,3,-0.54,-3.95,7.53,-127.25,-31.375,-1.9375,-16,-56.25,-11.875,40.14270433,139.9876742,121.7664546,11.10151035,-195.8781079,204.380557,-40.25866487,8.520269949,0,0,0.315639,315.639,-40.25866487,-40.25866487
315.75,3,-1.84,-2.96,9.23,25.875,-11.0625,-6.1875,-129.6875,-29.5625,-88.1875,40.14270433,139.9876742,119.7444242,11.10151035,-257.158742,204.380557,-101.539299,9.866108655,0,0,0.31575,315.75,-101.539299,-101.539299
315.844,3,-0.27,0.97,11.3,-18.875,6.625,-1.9375,-177.75,-38.5,-29.375,40.14270433,139.9876742,120.0011684,11.10151035,-257.778726,204.380557,-102.1592829,11.34476972,0,0,0.315844,315.844,-102.1592829,-102.1592829
315.944,3,-2.12,-1.22,8.14,-59.875,7.125,10.375,-156.25,-26.6875,-73.375,40.14270433,139.9876742,119.6160544,11.10151035,-260.3074114,204.380557,-104.6879684,8.499552929,0,0,0.315944,315.944,-104.6879684,-104.6879684
316.056,3,-1.61,-5.27,9.29,-37.5625,4.75,11.375,-144.5,-17.375,-81.375,40.14270433,139.9876742,120.964015,11.10151035,-263.1435461,204.380557,-107.5241031,10.80134714,0,0,0.316056,316.056,-107.5241031,-107.5241031
316.148,3,-2.96,-6.89,8.52,2.8125,-9.875,-4.4375,2.875,16.6875,-39.1875,40.14270433,139.9876742,119.3272282,11.10151035,-9.775220806,204.380557,145.8442222,11.35007048,0,0,0.316148,316.148,145.8442222,145.8442222
316.253,3,-0.33,-3.47,10.37,18.75,-17.1875,-5.3125,-143,-25.5,-73.75,40.14270433,139.9876742,118.6854207,11.10151035,-259.8891964,204.380557,-104.2697534,10.94014168,0,0,0.316253,316.253,-104.2697534,-104.2697534
316.343,3,-1.52,-2.01,9.1,-47.625,0.625,-19.875,-34.875,16.25,-10.6875,40.14270433,139.9876742,119.7444242,11.10151035,65.01684299,204.380557,-139.363714,9.442483783,0,0,0.316343,316.343,-139.363714,-139.363714
316.429,3,-0.53,-4.42,7.8,-137.375,1.625,13.4375,-103,-25.1875,-121.375,40.14270433,139.9876742,121.7343558,11.10151035,-256.2586286,204.380557,-100.6391856,8.980940931,0,0,0.316429,316.429,-100.6391856,-100.6391856
316.52,3,-1.26,-4.52,5.31,-191.0625,-11.75,12.9375,-130.5,-18.5,-73.75,40.14270433,139.9876742,120.9319187,11.10151035,-261.9313738,204.380557,-106.3119308,7.086190796,0,0,0.31652,316.52,-106.3119308,-106.3119308
316.621,3,-0.8,-10.29,4.83,-48.3125,10.6875,13.0625,-141.1875,-2.5,-73.875,40.14270433,139.9876742,121.8627515,11.10151035,-268.9855725,204.380557,-113.3661295,11.39530605,0,0,0.316621,316.621,-113.3661295,-113.3661295
316.709,3,-0.73,-8.8,5.11,-7.9375,15.625,0,-149.25,7.0625,-62.0625,40.14270433,139.9876742,122.2158476,11.10151035,87.29078848,204.380557,-117.0897685,10.20220564,0,0,0.316709,316.709,-117.0897685,-117.0897685
316.809,3,-2.23,-8.21,3.23,-4.3125,2041.8125,-1.375,-151.5,11.0625,-62,40.14270433,139.9876742,122.0874476,11.10151035,85.82368555,204.380557,-118.5568714,9.099994505,0,0,0.316809,316.809,-118.5568714,-118.5568714
316.914,3,-0.73,-8.81,4.68,18.625,-8.875,-14.4375,-146,10,-60.6875,40.14270433,139.9876742,121.9590492,11.10151035,86.08175114,204.380557,-118.2988059,10.00256967,0,0,0.316914,316.914,-118.2988059,-118.2988059
317.012,3,-0.22,-9.24,6.06,-30.4375,0.375,15.5625,-147.5,6.25,-62.375,40.14270433,139.9876742,122.1837474,11.10151035,87.57366417,204.380557,-116.8068928,11.05213102,0,0,0.317012,317.012,-116.8068928,-116.8068928
317.121,3,-1.86,-10.91,5.59,-162.8125,-7.5625,2.8125,-149,-2.875,-62.0625,40.14270433,139.9876742,122.6331583,11.10151035,-268.8945978,204.380557,-113.2751548,12.39902416,0,0,0.317121,317.121,-113.2751548,-113.2751548
317.252,3,-0.53,-13.13,2.42,-34.375,15.4375,1,-169.6875,11.5,-51.375,40.14270433,139.9876742,122.2479478,11.10151035,86.12289969,204.380557,-118.2576573,13.36166906,0,0,0.317252,317.252,-118.2576573,-118.2576573
317.357,3,-1.51,-8.14,-0.98,-22.25,-10.9375,-5.375,-184.875,23,-42.1875,40.14270433,139.9876742,121.3491784,11.10151035,82.90836168,204.380557,-121.4721953,8.336671998,0,0,0.317357,317.357,-121.4721953,-121.4721953
317.449,3,-1.36,-11.89,-0.17,-36.4375,-18.0625,-12.75,1904.625,15.5625,8.25,40.14270433,139.9876742,121.6380601,11.10151035,-89.53185235,204.380557,66.08759066,11.96873427,0,0,0.317449,317.449,66.08759066,66.08759066
317.549,3,-0.89,-7.61,-1.47,-27.0625,-6.125,-11.4375,-156.6875,16.25,-39.5625,40.14270433,139.9876742,120.9961114,11.10151035,84.07904431,204.380557,-120.3015127,7.801608808,0,0,0.317549,317.549,-120.3015127,-120.3015127
317.654,3,-1.04,-13.1,0.89,-30.5625,0.125,3.625,-34.875,48.0625,24.5,40.14270433,139.9876742,121.0924012,11.10151035,35.96530261,204.380557,-168.4152544,13.17132112,0,0,0.317654,317.654,-168.4152544,-168.4152544
317.747,3,-0.02,-15.37,-0.85,-165.4375,-27.8125,-0.875,-10.75,50,12.1875,40.14270433,139.9876742,120.8356303,11.10151035,12.13388017,204.380557,167.7533232,15.39349863,0,0,0.317747,317.747,167.7533232,167.7533232
317.859,3,-0.97,-12.6,-1.93,-40.4375,0.375,21.6875,-2.25,52.1875,24.5625,40.14270433,139.9876742,120.1937306,11.10151035,2.468708348,204.380557,158.0881514,12.78381007,0,0,0.317859,317.859,158.0881514,158.0881514
317.957,3,-2.28,-6.79,-4.95,-54.9375,3.8125,3.25,-39.25,59.25,49.5625,40.14270433,139.9876742,120.2900131,11.10151035,33.52237304,204.380557,-170.858184,8.706606687,0,0,0.317957,317.957,-170.858184,-170.858184
318.069,3,-1.38,-5.46,-6.18,-94.5,29.75,24.9375,-28.25,57.75,51.75,40.14270433,139.9876742,119.6481467,11.10151035,26.06683956,204.380557,-178.3137174,8.361124326,0,0,0.318069,318.069,-178.3137174,-178.3137174
318.161,3,-2.04,-8.44,-7.27,-112,-13.625,2.5,7.25,35.5,32.875,40.14270433,139.9876742,119.1346818,11.10151035,-11.5425257,204.380557,144.0769173,11.32466777,0,0,0.318161,318.161,144.0769173,144.0769173
318.256,3,-0.86,-8.46,-6.18,35.6875,6.8125,12.25,2.875,46.5625,50.375,40.14270433,139.9876742,118.8458689,11.10151035,-3.533240449,204.380557,152.0862026,10.51206925,0,0,0.318256,318.256,152.0862026,152.0862026
318.355,3,-2.39,-2.8,-8.46,-20.375,10,2.125,-153,6.5625,66.25,40.14270433,139.9876742,117.8190427,11.10151035,87.54396585,204.380557,-116.8365911,9.226250593,0,0,0.318355,318.355,-116.8365911,-116.8365911
318.461,3,-3.53,-0.95,-7.76,-54,8,12.3125,-39.25,50,59.6875,40.14270433,139.9876742,117.6906965,11.10151035,38.13191368,204.380557,-166.2486433,8.577936815,0,0,0.318461,318.461,-166.2486433,-166.2486433
318.573,3,-1.62,0.27,-10.45,-243.125,-14.4375,-25.125,8.0625,34.0625,41.25,40.14270433,139.9876742,117.2735821,11.10151035,-13.31667212,204.380557,142.3027709,10.57827018,0,0,0.318573,318.573,142.3027709,142.3027709
318.684,3,-2.57,-7.63,-6.41,-37.5625,1.4375,-16.875,-0.75,18.5,58.75,40.14270433,139.9876742,117.5623518,11.10151035,2.32153059,204.380557,157.9409736,10.29125357,0,0,0.318684,318.684,157.9409736,157.9409736
318.779,3,-2.73,3.47,-8.07,-76.5,-3.375,17.9375,-41.1875,25.0625,76.75,40.14270433,139.9876742,117.7227829,11.10151035,58.67958248,204.380557,-145.7009745,9.198842318,0,0,0.318779,318.779,-145.7009745,-145.7009745
318.892,3,-2.55,3.12,-9.29,-74,-4.5,19.8125,-34.0625,21.75,68.875,40.14270433,139.9876742,117.9473905,11.10151035,57.44046178,204.380557,-146.9400952,10.12625301,0,0,0.318892,318.892,-146.9400952,-146.9400952
319.002,3,-4.57,2,-8.87,-119.5,17.5625,-49.3125,85.0625,10.25,-30.5625,40.14270433,139.9876742,117.8511295,11.10151035,-83.12900779,204.380557,72.49043522,10.17653183,0,0,0.319002,319.002,72.49043522,72.49043522
319.101,3,-0.3,4.2,-7.84,-1.5,5.125,6.875,-136,-42.5625,15.375,40.14270433,139.9876742,117.7548694,11.10151035,-252.6219903,204.380557,-97.00254731,8.899190974,0,0,0.319101,319.101,-97.00254731,-97.00254731
319.19,3,-1.38,1.01,-7.59,-67.4375,-10.3125,21.75,-92.25,-14.0625,164.0625,40.14270433,139.9876742,117.9794777,11.10151035,-261.3326128,204.380557,-105.7131698,7.780269918,0,0,0.31919,319.19,-105.7131698,-105.7131698
319.285,3,-2.48,5.65,-7.49,-149.75,7.6875,-27.625,-36.375,0.375,71.0625,40.14270433,139.9876742,117.786956,11.10151035,89.40934279,204.380557,-114.9712142,9.704277407,0,0,0.319285,319.285,-114.9712142,-114.9712142
319.392,3,-2.02,7,-5.27,-102.25,-7.5,-9.375,-1.875,-11.0625,53.5,40.14270433,139.9876742,117.241497,11.10151035,-189.6197278,204.380557,-34.00028479,8.991846307,0,0,0.319392,319.392,-34.00028479,-34.00028479
319.525,3,-1.22,6.62,-3.8,-109.5625,2.4375,-11.875,14.6875,-23.6875,1.75,40.14270433,139.9876742,114.995788,11.10151035,-148.1989032,204.380557,7.420539776,7.729993532,0,0,0.319525,319.525,7.420539776,7.420539776
319.621,3,-2.7,8.77,-2.48,-27.375,-19.9375,-14.8125,-143,-70.375,-15.6875,40.14270433,139.9876742,115.2203373,11.10151035,-243.7966852,204.380557,-88.17724216,9.505435287,0,0,0.319621,319.621,-88.17724216,-88.17724216
319.733,3,-3.03,8.54,-2.94,-42.25,-23.5,15.5,-22.25,-98.5,60.5,40.14270433,139.9876742,113.616519,11.10151035,-192.728819,204.380557,-37.10937601,9.526599603,0,0,0.319733,319.733,-37.10937601,-37.10937601
319.839,3,-2.97,5.67,-0.55,-116.5,8.9375,-7.375,-146.6875,-71.5,-27.1875,40.14270433,139.9876742,113.5523714,11.10151035,-244.0139718,204.380557,-88.39452875,6.424352107,0,0,0.319839,319.839,-88.39452875,-88.39452875
319.934,3,-3.19,5.98,1.09,-194.625,-5.0625,2.3125,-131.5,-76.5625,-24.5625,40.14270433,139.9876742,112.9109165,11.10151035,-239.7909945,204.380557,-84.1715515,6.864735975,0,0,0.319934,319.934,-84.1715515,-84.1715515
320.031,3,-3.22,9.37,3.76,-146.0625,-11.3125,1.5625,-164.0625,-79.5625,-25.875,40.14270433,139.9876742,110.2172338,11.10151035,-244.1288236,204.380557,-88.50938061,10.59730626,0,0,0.320031,320.031,-88.50938061,-88.50938061
320.139,3,-4.05,6.1,6.17,43.1875,-17.5625,4.8125,-163.75,-85.875,-58,40.14270433,139.9876742,110.1531069,11.10151035,-242.3262484,204.380557,-86.70680542,9.57504047,0,0,0.320139,320.139,-86.70680542,-86.70680542
320.232,3,-1.52,11.64,4.38,-48.5625,-3.625,11.9375,-145.25,-77,-54.5,40.14270433,139.9876742,108.8385919,11.10151035,-242.0710213,204.380557,-86.45157828,12.52934156,0,0,0.320232,320.232,-86.45157828,-86.45157828
320.335,3,-0.8,4.99,5.51,-41.5625,-4,-10.875,-142.5625,-82.5,-60.25,40.14270433,139.9876742,109.4477369,11.10151035,-239.9423101,204.380557,-84.32286709,7.476643632,0,0,0.320335,320.335,-84.32286709,-84.32286709
320.457,3,-3.32,7.8,5.26,-78.375,12.4375,3.1875,-142.25,-71.375,-58.5625,40.14270433,139.9876742,108.614179,11.10151035,-243.354449,204.380557,-87.735006,9.976472322,0,0,0.320457,320.457,-87.735006,-87.735006
320.556,3,-2.13,8.43,7.59,-49.625,40.25,-17.375,11,-31.0625,-41.875,40.14270433,139.9876742,105.2485598,11.10151035,-160.4996856,204.380557,-360,11.54165933,0,0,0.320556,320.556,-87.735006,-87.735006
320.66,3,-2.53,5.27,6.19,-43,50.375,-12.75,21.375,-30,-39.6875,40.14270433,139.9876742,106.690836,11.10151035,-144.5301278,204.380557,11.08931518,8.51410007,0,0,0.32066,320.66,11.08931518,11.08931518
320.766,3,-4.27,0.88,8.13,-147.3125,-20.1875,5.8125,-187.75,-45.5,12.75,40.14270433,139.9876742,110.730263,11.10151035,-256.3773724,204.380557,-100.7579294,9.225193765,0,0,0.320766,320.766,-100.7579294,-100.7579294
320.879,3,-4.31,6.36,5.95,-107.3125,-51.4375,-1.875,-19.6875,-12.875,-40.6875,40.14270433,139.9876742,115.3807326,11.10151035,-236.8165879,204.380557,-81.19714491,9.717417352,0,0,0.320879,320.879,-81.19714491,-81.19714491
320.987,3,0.81,-5.96,12.17,-155.4375,-39.25,-4.375,25.0625,-2.875,-49.875,40.14270433,139.9876742,118.8779588,11.10151035,-96.54397888,204.380557,59.07546412,13.57522007,0,0,0.320987,320.987,59.07546412,59.07546412
321.08,3,-1.52,-4.03,10.29,-25.875,43.3125,35.625,12.875,8.5625,-59.5625,40.14270433,139.9876742,119.2309546,11.10151035,-56.37416538,204.380557,99.24527762,11.15506163,0,0,0.32108,321.08,99.24527762,99.24527762
321.202,3,-6.11,1.51,11.02,-59.8125,-34.875,-22.6875,-49.6875,21.5,-16.0625,40.14270433,139.9876742,118.8458689,11.10151035,66.60165239,204.380557,-137.7789046,12.6906501,0,0,0.321202,321.202,-137.7789046,-137.7789046
321.318,3,0.55,-5.21,8.44,-157.8125,-38.6875,-49.875,-25.5625,14.5,-42.375,40.14270433,139.9876742,119.7765168,11.10151035,60.43648168,204.380557,-143.9440753,9.933790817,0,0,0.321318,321.318,-143.9440753,-143.9440753
321.428,3,0.01,-8.59,7.11,-112.9375,-35.75,36.5625,-148.1875,7.75,-72.25,40.14270433,139.9876742,119.3272282,11.10151035,87.00623795,204.380557,-117.374319,11.15079818,0,0,0.321428,321.428,-117.374319,-117.374319
321.518,3,-1.43,-6.89,5.82,-23.5,22.0625,61.3125,-156.375,-4,-85,40.14270433,139.9876742,118.9742292,11.10151035,-268.5347201,204.380557,-112.915277,9.131779673,0,0,0.321518,321.518,-112.915277,-112.915277
321.638,3,-0.13,-4.06,4.45,141.1875,-36.375,-48.875,-149.6875,-1.75,-80.5625,40.14270433,139.9876742,118.942139,11.10151035,-269.3301842,204.380557,-113.7107412,6.025197092,0,0,0.321638,321.638,-113.7107412,-113.7107412
321.737,3,-1.56,-8.15,6.31,-24.375,3.25,-66.8125,-156.375,4.75,-71.375,40.14270433,139.9876742,119.1025911,11.10151035,88.26013561,204.380557,-116.1204214,10.42459592,0,0,0.321737,321.737,-116.1204214,-116.1204214
321.846,3,2.46,-13.74,4.95,-116.5,-1.625,3.8125,-157.0625,11.5,-66.0625,40.14270433,139.9876742,115.894014,11.10151035,85.81231823,204.380557,-118.5682388,14.81018906,0,0,0.321846,321.846,-118.5682388,-118.5682388
321.952,3,-0.4,-8.14,5.47,-36.625,-27.0625,30.8125,-206.375,-4.75,-61.6875,40.14270433,139.9876742,117.3377524,11.10151035,-268.6814929,204.380557,-113.0620499,9.815319659,0,0,0.321952,321.952,-113.0620499,-113.0620499
322.053,3,-7.85,-1.59,4.3,21.8125,59.0625,-24.5625,12.0625,50.75,-24.75,40.14270433,139.9876742,117.7227829,11.10151035,-13.37023709,204.380557,142.2492059,9.090687543,0,0,0.322053,322.053,142.2492059,142.2492059
322.162,3,-0.24,-10.24,1.68,-59.875,-16.9375,40.4375,-162.5625,-1.875,-59,40.14270433,139.9876742,118.2361787,11.10151035,-269.3391783,204.380557,-113.7197353,10.37967244,0,0,0.322162,322.162,-113.7197353,-113.7197353
322.271,3,-5.66,-5.21,5.42,47.375,37.9375,-47.3125,-32,63.6875,6.875,40.14270433,139.9876742,117.0810733,11.10151035,26.6773957,204.380557,-177.7031613,9.41042507,0,0,0.322271,322.271,-177.7031613,-177.7031613
322.389,3,6.72,-12.64,1.82,-182.5625,-81.1875,22.375,17.25,58.875,-23.875,40.14270433,139.9876742,115.3807326,11.10151035,-16.33024841,204.380557,139.2891946,14.43053707,0,0,0.322389,322.389,139.2891946,139.2891946
322.488,3,-2.62,-5.76,1.61,33.3125,7.9375,22.25,1.6875,62.5625,-17.6875,40.14270433,139.9876742,114.7391661,11.10151035,-1.545065978,204.380557,154.074377,6.529479305,0,0,0.322488,322.488,154.074377,154.074377
322.593,3,-0.72,-11.63,2.62,-103.4375,30.75,-2.5625,-50.75,64.5,36.25,40.14270433,139.9876742,115.7656913,11.10151035,38.1964367,204.380557,-166.1841203,11.94318634,0,0,0.322593,322.593,-166.1841203,-166.1841203
322.713,3,-1.29,-11.57,-1.67,-138.625,32.5,7.25,-32.25,3.25,29.75,40.14270433,139.9876742,115.958176,11.10151035,84.24543467,204.380557,-120.1351223,11.76086306,0,0,0.322713,322.713,-120.1351223,-120.1351223
322.814,3,-1.81,-7.13,-5.01,-140.3125,1993.625,-24.9375,-176,18.0625,-8.375,40.14270433,139.9876742,114.8353986,11.10151035,84.14037252,204.380557,-120.2401845,8.900174156,0,0,0.322814,322.814,-120.2401845,-120.2401845
322.902,3,-0.84,-9.52,-3.87,-25,-7.4375,11.125,-157.0625,12.5625,-4.375,40.14270433,139.9876742,114.931632,11.10151035,85.42698493,204.380557,-118.9535721,10.31081471,0,0,0.322902,322.902,-118.9535721,-118.9535721
323.011,3,-1.58,-3.75,-5.48,5.8125,3.9375,-2.875,-162.25,15.1875,0.75,40.14270433,139.9876742,114.7712435,11.10151035,84.65237951,204.380557,-119.7281775,6.825635502,0,0,0.323011,323.011,-119.7281775,-119.7281775
323.146,3,-2.18,-6.22,-6.17,-21.0625,7.3125,-1.3125,-157.0625,11.75,4.75,40.14270433,139.9876742,113.1995664,11.10151035,85.72161613,204.380557,-118.6589409,9.02827226,0,0,0.323146,323.146,-118.6589409,-118.6589409
323.252,3,-1.81,-7.67,-6.73,-29.125,-5.875,14.4375,-194.0625,40.375,7.375,40.14270433,139.9876742,113.8410389,11.10151035,78.24718645,204.380557,-126.1333705,10.36329581,0,0,0.323252,323.252,-126.1333705,-126.1333705
